gene_id	gene_name	gene_type	seqnames	start	end	strand	scr_1	scr_2	Elf3kd_1	Elf3kd_2
12869	ENSMUSG00000066894.14	Vsig10	protein_coding	chr5	117319083	117355005	+	0.467239146313788	0.382497213316823	0.290939705101595	0.333925626319449
12870	ENSMUSG00000066896.6	Olfr18	protein_coding	chr9	20312152	20336094	-	0.00350079579831115	0.00641217434534151	0.00686658982115171	0.00686320499920884
12871	ENSMUSG00000066900.11	Suds3	protein_coding	chr5	117091680	117116113	-	4.3129264780514	4.28129495118428	3.56231329585655	3.57977238245278
12872	ENSMUSG00000066952.11	Myo1h	protein_coding	chr5	114289166	114365357	+	0.0115508203926085	0.0128452412144881	0.00986392579539101	0.00647001039851392
12873	ENSMUSG00000066979.6	Bub3	protein_coding	chr7	131560222	131571895	+	11.1743966834727	12.4086680766909	7.5287831683564	7.66181828746351
12874	ENSMUSG00000066983.6	Gm16519	processed_pseudogene	chr17	70929058	70929546	+	0.128815655230275	0.117971525237833	0.24063216261419	0.288616254258299
12875	ENSMUSG00000067006.12	Serpinb5	protein_coding	chr1	106861173	106883348	+	0.022678526178985	0.151443340929138	0.0105910706070552	0.0063515099020541
12876	ENSMUSG00000067017.5	Gm3608	pseudogene	chr1	105455971	105458829	+	9.74383611277177	9.68902035550246	9.75420741688209	10.850005311121
12877	ENSMUSG00000067058.7	Rps15a-ps5	processed_pseudogene	chr5	105797321	105797713	-	0.48108703892123	0.0979083406735756	0.299562488152358	0.239531857275595
12878	ENSMUSG00000067071.8	Hes6	protein_coding	chr1	91411483	91414038	-	10.0300423505745	9.71894520352052	9.94580289431655	10.3359637043579
12879	ENSMUSG00000067106.6	Gm5529	processed_pseudogene	chr1	79922536	79923426	-	8.09907927895756	11.7943247419049	5.19851990675904	5.53883777835027
12880	ENSMUSG00000067121.2	Gm7027	processed_pseudogene	chr7	101573460	101574321	-	6.18155559314867	8.31345292678718	7.47396230603218	6.67962821508366
12881	ENSMUSG00000067144.7	Slc22a7	protein_coding	chr17	46432183	46438457	-	0.00667963444398832	0.00305866030794084	0.00374333743563036	0.0037414921920638
12882	ENSMUSG00000067148.15	Polr1c	protein_coding	chr17	46243920	46248054	-	18.9620134424796	18.4426725082822	14.6004466891249	13.735825145009
12883	ENSMUSG00000067150.6	Xpo5	protein_coding	chr17	46202782	46243598	+	4.68713595109088	5.43927656501149	3.96913838182961	4.10866149698479
12884	ENSMUSG00000067158.9	Col4a4	protein_coding	chr1	82448423	82586849	-	0.0328480262047717	0.0124767249612202	0.0271459975104618	0.0228931448698663
12885	ENSMUSG00000067161.6	Gm5560	processed_pseudogene	chr5	97264828	97265719	+	0.964213853291185	2.17530136024029	0.948917134187673	1.05383263806996
12886	ENSMUSG00000067189.5	Gm7335	processed_pseudogene	chr17	37713552	37713924	-	1.46452780785101	2.63089186390608	0.820736795496999	1.00963965647347
12887	ENSMUSG00000067194.6	Eif1ax	protein_coding	chrX	159372178	159389928	+	13.2464778978665	15.016877914556	7.05894110110186	7.51965395864592
12888	ENSMUSG00000067199.4	Frat1	protein_coding	chr19	41829970	41832583	+	0.46511012956215	0.52142842281419	0.862850023279721	0.95226059448101
12889	ENSMUSG00000067203.8	H2-K2	transcribed_unprocessed_pseudogene	chr17	33974659	33978827	-	0.105574442962241	0.069062025331169	0.14086911630965	0.129535702087138
12890	ENSMUSG00000067212.8	H2-T23	protein_coding	chr17	36029773	36032855	-	1.50254280610801	1.20793859369631	0.822990103726038	0.898749642289091
12891	ENSMUSG00000067219.9	Nipal1	protein_coding	chr5	72647795	72671078	+	0.912570091324247	1.13246178657203	0.512422588504128	0.468817022550739
12892	ENSMUSG00000067224.3	Gm3695	processed_pseudogene	chr12	81372213	81373221	-	0.291027961816547	0.418830123992518	0.535884006583663	0.372605111317592
12893	ENSMUSG00000067229.3	Cyp2c66	protein_coding	chr19	39113898	39187072	+	0.00114543489495129	0.000262252094624058	0.000962870653694409	0.00256638937469684
12894	ENSMUSG00000067231.4	Cyp2c65	protein_coding	chr19	39061015	39093944	+	0.0286352636364788	0.0169003312699628	0.0998511303094624	0.098376168052329
12895	ENSMUSG00000067235.14	H2-Q10	protein_coding	chr17	35470089	35474563	+	0.444933227274291	0.141544735689917	0.472443655879088	0.45647041017696
12896	ENSMUSG00000067274.10	Rplp0	protein_coding	chr5	115559467	115563727	+	197.356308371245	214.207636966933	199.545745981242	203.739950072528
12897	ENSMUSG00000067279.3	Ppp1r3c	protein_coding	chr19	36731731	36736653	-	0.0298005064517553	0.0194941434092044	0.0429441876554864	0.0286153458102498
12898	ENSMUSG00000067285.4	Gm16223	protein_coding	chr5	42067960	42216798	+	0.000281568057227205	0.000128932361171346	0.000315587404710422	0.000157715919409078
12899	ENSMUSG00000067288.13	Rps28	protein_coding	chr17	33819027	33824562	-	11.1073306012325	12.9077686461126	10.8114835109805	12.5237727740584
12900	ENSMUSG00000067336.6	Bmpr2	protein_coding	chr1	59763400	59879014	+	1.67702427568956	1.2823897507969	1.68727158030108	1.68562770038226
12901	ENSMUSG00000067344.7	Rps25-ps1	processed_pseudogene	chr6	145266400	145266777	+	70.9212756180631	83.4791963557404	65.2865056407423	64.8807298078372
12902	ENSMUSG00000067356.5	B430203G13Rik	TEC	chr12	17924294	17925668	+	0.167754108994691	0.0698327320670335	0.0683717585768411	0.170845138377062
12903	ENSMUSG00000067365.10	Tmem128	protein_coding	chr5	38260185	38269634	+	2.91613159326814	2.97121609392173	3.0199094477131	2.82961424201677
12904	ENSMUSG00000067367.9	Lyar	protein_coding	chr5	38220470	38234306	+	3.32271646951693	4.69764728048818	2.07596198063098	2.1750379026219
12905	ENSMUSG00000067369.12	Trmt2b	protein_coding	chrX	134222339	134276984	-	0.368502273474435	0.441779920270879	0.226497637670297	0.241421110281099
12906	ENSMUSG00000067370.4	B3galt4	protein_coding	chr17	33949909	33951488	-	2.49484134968257	2.51572970095523	3.27223166285743	3.43414957885048
12907	ENSMUSG00000067377.12	Tspan6	protein_coding	chrX	133891068	133898429	-	0.0284662590012109	0.0234628872365422	0.0638111644372909	0.022322898259891
12908	ENSMUSG00000067389.3	Gm17080	lncRNA	chr17	45586120	45588377	+	0.00928401118776755	0.0680196181551469	0.0104057151400731	0.0208011714780756
12909	ENSMUSG00000067399.10	Trim43c	protein_coding	chr9	88839164	88848190	+	0.0116075854480342	0.00637825219544233	0.0182140365054303	0.0156043354839408
12910	ENSMUSG00000067424.13	Zfp563	protein_coding	chr17	33089310	33110705	+	0.556292569593339	0.275360629820537	0.525807424869288	0.549686147628752
12911	ENSMUSG00000067430.7	Zfp763	protein_coding	chr17	33016863	33033402	-	0.480172381767333	0.350407551916699	0.589308006198992	0.471214009814302
12912	ENSMUSG00000067455.5	Hist1h4j	protein_coding	chr13	21735064	21735837	+	0.515040429191508	0.844063625160036	6.53224489042193	5.37505769249996
12913	ENSMUSG00000067529.2	Olfr1423	protein_coding	chr19	12031787	12041317	-	0.00219874220889731	0.00402728956390783	0.00246439654471615	0.00492636348646554
12914	ENSMUSG00000067547.6	Gm7666	transcribed_processed_pseudogene	chr15	6653923	6654741	+	1.02464612473307	1.6656387149309	1.2632894365897	1.32006065109827
12915	ENSMUSG00000067567.12	Hdac8	protein_coding	chrX	102284639	102505359	-	0.0299044679865861	0.0517310197959061	0.0339431768924213	0.036372552231102
12916	ENSMUSG00000067577.8	A430093F15Rik	lncRNA	chr19	10740947	10786043	+	0.00371722782522465	0.00127661221208228	0.00260396698943863	0.00260268338799542
12917	ENSMUSG00000067608.5	Pcna-ps2	processed_pseudogene	chr19	9283380	9284160	+	4.91613387807028	5.51098434478547	1.83670210684595	2.79883762462791
12918	ENSMUSG00000067629.13	Syngap1	protein_coding	chr17	26941253	26972434	+	0.174051166798851	0.303411922087369	0.310320644537112	0.305650669872081
12919	ENSMUSG00000067653.12	Ankrd23	protein_coding	chr1	36530188	36536883	-	0.062596006723798	0.0573264668320263	0.0245556226285309	0.0175310844010517
12920	ENSMUSG00000067713.7	Prkag1	protein_coding	chr15	98812797	98831521	-	2.33779820983247	2.20453774805687	1.55408999942045	1.64735079711028
12921	ENSMUSG00000067719.5	Gm10221	processed_pseudogene	chr5	24581554	24581862	-	1.36065021109035	1.93146453874235	1.52504539423019	2.2864404558125
12922	ENSMUSG00000067722.4	BC003965	protein_coding	chr17	25184554	25187662	+	8.94658159066929	9.00844939909214	9.64969038412228	9.93194029829662
12923	ENSMUSG00000067736.2	Gm10222	unprocessed_pseudogene	chr1	24612407	24612700	-	33.1116318604655	28.0318596669792	45.4484347212941	50.793833980366
12924	ENSMUSG00000067786.16	Nnat	protein_coding	chr2	157560078	157562522	+	0.360093517403125	0.620299814643881	0.566962457118473	0.557078181978102
12925	ENSMUSG00000067787.10	Blcap	protein_coding	chr2	157556362	157571274	-	10.5444551659025	4.41530373543478	15.4030402974649	15.3261837391798
12926	ENSMUSG00000067795.13	4930444P10Rik	protein_coding	chr1	16065979	16093325	-	0.00766255147033985	0.0147367340822218	0.00515300937712534	0.00257523462440667
12927	ENSMUSG00000067813.3	Xkr9	protein_coding	chr1	13668771	13701723	+	0.0368819121311574	0.0174708983721967	0.0313598797988097	0.0406052729649633
12928	ENSMUSG00000067818.6	Myl9	protein_coding	chr2	156775420	156781658	+	0.0436681904873818	0.0338394329099437	0.847111620873293	0.850457129679364
12929	ENSMUSG00000067825.11	Pex26	protein_coding	chr6	121183667	121198837	+	1.94622311604252	0.912064276244364	2.29902855113053	2.24218871436051
12930	ENSMUSG00000067847.13	Romo1	protein_coding	chr2	156144039	156145797	+	9.67841795201512	8.72175072971822	9.16449918248316	11.2563622622105
12931	ENSMUSG00000067851.11	Arfgef1	protein_coding	chr1	10137571	10232670	-	4.52003310052402	3.31319131559543	3.35323002332312	3.45697724258069
12932	ENSMUSG00000067855.7	Speer3	protein_coding	chr5	13791619	13796820	+	0.0161153726212585	0.0442761809775524	0.0361248976291404	0.0315937039206033
12933	ENSMUSG00000067869.4	Tcea1-ps1	processed_pseudogene	chr15	90882615	90883518	+	18.0766072229972	22.5052567259912	17.0615931236667	16.6112557766471
12934	ENSMUSG00000067870.5	Rpl31-ps8	processed_pseudogene	chr15	90764279	90764656	-	49.689357682248	56.9083789790962	47.6566572663816	52.7389425597295
12935	ENSMUSG00000067872.2	Ccdc87	protein_coding	chr19	4839366	4842528	+	0.125909630539227	0.0424826829235123	0.245106916302271	0.237562272111406
12936	ENSMUSG00000067873.11	Htatsf1	protein_coding	chrX	57053583	57067183	+	4.04135123211954	5.77958694310274	4.64187934582629	4.7586878227841
12937	ENSMUSG00000067889.6	Sptbn2	protein_coding	chr19	4711167	4752360	+	0.0310294178209471	0.0409953890208975	0.0564436726638833	0.0478679933263587
12938	ENSMUSG00000067924.4	Rtl8b	protein_coding	chrX	53669177	53670408	-	0.629811933614363	0.592381252101374	0.877613450262116	1.01066487952026
12939	ENSMUSG00000067925.4	Rtl8a	protein_coding	chrX	53642488	53643682	-	0.280790797330538	0.337513174382276	0.708111529783263	0.334221167689398
12940	ENSMUSG00000067928.6	Zfp760	protein_coding	chr17	21707741	21725636	+	1.13113030456912	0.530822420349277	0.598462071888353	0.600790605306387
12941	ENSMUSG00000067929.3	Gm10226	protein_coding	chr17	21691860	21692114	+	2.80486791546026	1.6621289960018	2.40404793641641	1.3862670480123
12942	ENSMUSG00000067931.6	Zfp948	protein_coding	chr17	21567008	21588699	+	1.40073390870165	1.68004591914008	0.742759188732903	0.666638659352409
12943	ENSMUSG00000067941.5	Gm7168	protein_coding	chr17	13948373	13950678	+	0.199994920398009	0.0915793416452187	0.0101890234581974	0.0101840008733225
12944	ENSMUSG00000067942.6	Zfp160	protein_coding	chr17	21008903	21043070	+	0.663571350641152	0.461117995370653	0.626202823010888	0.619023734413922
12945	ENSMUSG00000067995.4	Gtf2f2	protein_coding	chr14	75896937	76010865	-	0.216845565819491	0.263440193661265	0.194600975380598	0.203777005396963
12946	ENSMUSG00000068011.4	Mkrn2os	protein_coding	chr6	115583544	115592576	-	0.0719192217420873	0.0191220452777001	0.148215771374586	0.127350750513442
12947	ENSMUSG00000068015.8	Lrch1	protein_coding	chr14	74754675	74947876	-	0.0321032909883191	0.0305926507097914	0.0388995072632459	0.0394878373001573
12948	ENSMUSG00000068036.15	Afdn	protein_coding	chr17	13760539	13906150	+	2.92931092934675	2.76152205954855	2.55532844623105	2.50360971947187
12949	ENSMUSG00000068039.13	Tcp1	protein_coding	chr17	12915701	12925067	+	65.4773762343488	74.6272300343065	42.1869956409291	43.0759913557093
12950	ENSMUSG00000068040.10	Tm9sf4	protein_coding	chr2	153161303	153210466	+	2.1933029349017	1.79983423171466	2.005907906347	2.0369099629293
12951	ENSMUSG00000068099.5	1500009C09Rik	protein_coding	chr15	82252397	82260753	+	0.022568946775625	0.00918623014457674	0.00843191685177534	0.016855520832701
12952	ENSMUSG00000068101.11	Cenpm	protein_coding	chr15	82233779	82244748	-	0.672423435525441	1.39608421442908	0.276201584481511	0.235404633187247
12953	ENSMUSG00000068113.6	Gm4907	protein_coding	chrX	23882553	23907607	+	0.00167270801076007	0.0015318938909572	0.000937403171994288	0.000936941087770747
12954	ENSMUSG00000068114.7	Ccdc134	protein_coding	chr15	82127922	82142203	+	0.689614608771931	0.916434683461816	0.768000942946899	0.667354774685342
12955	ENSMUSG00000068115.13	Ninl	protein_coding	chr2	150934519	151039382	-	0.308126683698924	0.358864977999226	0.309296419301862	0.316978884548599
12956	ENSMUSG00000068130.11	Zfp442	protein_coding	chr2	150407141	150451486	-	0.0529225275473815	0.0393797082930183	0.0365433134718457	0.0481710475405063
12957	ENSMUSG00000068134.13	Zfp120	protein_coding	chr2	150114406	150136708	-	1.41309460717381	0.999857430055071	1.2531603396405	1.20307243569494
12958	ENSMUSG00000068141.5	Gm10232	processed_pseudogene	chr17	3044014	3044733	-	17.1945310402878	20.471149749847	10.1912908347666	9.95772908757653
12959	ENSMUSG00000068151.7	A230006K03Rik	lncRNA	chr7	61127996	61311721	-	0.000114050963400688	0.000417799096955141	0.00115047648191756	0.000638838536209233
12960	ENSMUSG00000068154.5	Insm1	protein_coding	chr2	146221921	146225020	+	0.0202846207655289	0.012384662647319	0.0151569532566279	0.00757474088835375
12961	ENSMUSG00000068184.7	Ndufaf2	protein_coding	chr13	108002715	108158623	-	0.0607487363660473	0.0946528512948919	0.0518195376791046	0.057063731450151
12962	ENSMUSG00000068196.5	Col8a1	protein_coding	chr16	57624258	57754737	-	0.000802964969489012	0.000441221225760946	0.00161996406808992	0.00197898008218251
12963	ENSMUSG00000068200.6	Gm5931	processed_pseudogene	chrX	10660522	10660998	+	0.484231398652742	0.685358384715029	1.03613378255051	0.789046118084312
12964	ENSMUSG00000068205.14	Macrod2	protein_coding	chr2	140395309	142392966	+	0.000587400510720467	0.000797320504009311	0.000634857610611744	0.000540538046620807
12965	ENSMUSG00000068206.13	Pick1	protein_coding	chr15	79229173	79249484	+	0.615900049762318	0.552713817223779	0.463678072351391	0.45304789666187
12966	ENSMUSG00000068220.6	Lgals1	protein_coding	chr15	78926725	78930465	+	199.853103387427	346.882968118307	276.71679552649	288.298622038371
12967	ENSMUSG00000068226.3	Gm6723	processed_pseudogene	chr15	78554408	78554848	-	0.190491029552649	0.174454861563826	0.0533765887980566	0.213401109209166
12968	ENSMUSG00000068227.9	Il2rb	protein_coding	chr15	78479256	78495271	-	0.0758871538274055	0.0431371371709491	0.0190642577536612	0.0322466864992933
12969	ENSMUSG00000068231.5	Vmn1r43	protein_coding	chr6	89858934	89876413	-	0.0479524303467964	0.0570903259994898	0.0537460931887291	0.0456616596168134
12970	ENSMUSG00000068232.3	Vmn1r42	protein_coding	chr6	89842573	89876413	-	0.00123841685879382	0.00226832562317031	0.00138804368032771	0.00138735945703359
12971	ENSMUSG00000068240.5	Gm11808	protein_coding	chr4	3973092	3973595	-	1.62466504330192	1.83125580329423	0.933825012769181	1.21337410007597
12972	ENSMUSG00000068246.6	Apol9b	protein_coding	chr15	77729039	77736382	+	0.0342432464945521	0.0444274262732335	0.0415789306720528	0.0287712240388226
12973	ENSMUSG00000068250.13	Amn1	protein_coding	chr6	149157147	149188712	-	0.31333103926417	0.221294872707606	0.245533999476566	0.260286478838996
12974	ENSMUSG00000068262.4	Gm5879	processed_pseudogene	chr6	87764996	87766204	-	3.7987822035789	4.41624972402466	4.02445340043625	3.88644404188879
12975	ENSMUSG00000068263.11	Efcc1	protein_coding	chr6	87730869	87755908	+	0.00251056510852566	0.00306562319134483	0.00375185895141897	0.00281250713043751
12976	ENSMUSG00000068264.11	Ap5s1	protein_coding	chr2	131207078	131213514	+	1.23718536906475	0.891519639035771	1.48154037024314	1.41880569656001
12977	ENSMUSG00000068267.5	Cenpb	protein_coding	chr2	131175182	131180067	-	23.3861372043633	36.2705406448451	26.2885982642826	27.6019154232793
12978	ENSMUSG00000068270.15	Shroom4	protein_coding	chrX	6399854	6637448	+	0.690723805231605	0.501974233811078	0.735231654381743	0.711552592816677
12979	ENSMUSG00000068284.14	Usf3	protein_coding	chr16	44173246	44227465	+	0.905885520940168	0.881653601451592	1.11842850295461	1.14818369166709
12980	ENSMUSG00000068290.11	Ddrgk1	protein_coding	chr2	130653960	130664659	-	5.00397269424918	6.17367040707502	6.59197628849875	6.97049122678076
12981	ENSMUSG00000068299.11	Nat8f4	protein_coding	chr6	85899051	85904884	-	0.255054850129639	0.197394494483327	0.205343845813199	0.257559370621041
12982	ENSMUSG00000068303.6	Spr-ps1	transcribed_unprocessed_pseudogene	chr6	85152621	85156223	+	1.02384962024966	1.29460812037786	1.08235037362855	1.0036132121053
12983	ENSMUSG00000068323.12	Slc4a5	protein_coding	chr6	83219828	83304945	+	0.000738536834620277	0.00157818348160938	0.000275922542748745	0.0013789326464166
12984	ENSMUSG00000068324.5	Gm10029	processed_pseudogene	chr13	6662565	6662894	-	0.700590108689073	0.466626985337892	0.642465932037398	0.642149234398403
12985	ENSMUSG00000068328.9	Aup1	protein_coding	chr6	83054521	83057808	+	27.4180745335119	28.8171620428034	29.8733519368594	29.5158339761981
12986	ENSMUSG00000068329.12	Htra2	protein_coding	chr6	83051266	83055273	-	7.1746708709972	10.0140660614663	6.27731063269184	5.86413679436518
12987	ENSMUSG00000068335.6	Dok1	protein_coding	chr6	83030934	83033471	-	15.2798283460639	14.991978288587	12.5065744758048	12.4448932232937
12988	ENSMUSG00000068391.8	Chrac1	protein_coding	chr15	73090392	73097554	+	2.91986948119098	3.48593063926265	3.50547504985394	3.29398109788793
12989	ENSMUSG00000068394.4	Cep152	protein_coding	chr2	125563088	125625113	-	0.351345002512262	0.347756535006069	0.146915779759842	0.182040349669601
12990	ENSMUSG00000068396.9	Rpl34-ps1	processed_pseudogene	chr6	71124610	71124963	+	0.23743924363503	0.543627047366029	0.465722077898058	0.199496787645963
12991	ENSMUSG00000068397.4	Gm10240	processed_pseudogene	chr15	68309819	68310301	+	0.0434730565369116	0.0796267002988416	0.0487255167451139	0.0487014979522993
12992	ENSMUSG00000068417.8	Pnp2	protein_coding	chr14	50955992	50964749	+	0.232104520421007	0.302412332823898	0.193099272938499	0.190323474126252
12993	ENSMUSG00000068463.4	B630019A10Rik	lncRNA	chr16	23175280	23224446	+	0.0153428075708516	0.00624497734923185	0.0267501758935873	0.0214850809621562
12994	ENSMUSG00000068466.6	Gm5518	processed_pseudogene	chr19	29160118	29160762	+	0.0325372876565083	0.0595963812795678	0.072936953637096	0.0364505000201992
12995	ENSMUSG00000068479.5	Mfap1a	protein_coding	chr2	121491911	121506665	-	1.34637417390201	1.29936591685298	1.25435345452502	1.18213858314119
12996	ENSMUSG00000068487.6	Ndufa11b	processed_pseudogene	chr16	22053510	22053933	+	0.346756720462268	0.635131174487687	0.444173977704868	0.610438161094778
12997	ENSMUSG00000068523.12	Gng5	protein_coding	chr3	146499807	146505572	+	6.64422137423185	4.87989435833175	7.00293438045067	7.34151639019149
